557300.000000 7134625.000000 0.000000 1801.317017
557300.000000 7134650.000000 0.000000 1801.333008
557300.000000 7134575.000000 0.000000 1801.349976
557300.000000 7134675.000000 0.000000 1801.349976
557300.000000 7134600.000000 0.000000 1801.350952
557250.000000 7134600.000000 0.000000 1801.366943
557250.000000 7134625.000000 0.000000 1801.366943
557300.000000 7134550.000000 0.000000 1801.389038
557250.000000 7134650.000000 0.000000 1801.390015
557300.000000 7134525.000000 0.000000 1801.405029
557300.000000 7134700.000000 0.000000 1801.433960
557250.000000 7134575.000000 0.000000 1801.447998
557300.000000 7134500.000000 0.000000 1801.462036
557350.000000 7134600.000000 0.000000 1801.464966
557350.000000 7134575.000000 0.000000 1801.473022
557250.000000 7134675.000000 0.000000 1801.505981
557350.000000 7134550.000000 0.000000 1801.511963
557350.000000 7134525.000000 0.000000 1801.526978
557350.000000 7134625.000000 0.000000 1801.529053
557250.000000 7134550.000000 0.000000 1801.568970
557250.000000 7134200.000000 0.000000 1801.577026
557350.000000 7134500.000000 0.000000 1801.583008
557350.000000 7134650.000000 0.000000 1801.593994
557350.000000 7134675.000000 0.000000 1801.605957
557300.000000 7134475.000000 0.000000 1801.609985
557350.000000 7134700.000000 0.000000 1801.633057
557200.000000 7134250.000000 0.000000 1801.640015
557300.000000 7134725.000000 0.000000 1801.645020
557200.000000 7134225.000000 0.000000 1801.646973
557200.000000 7134275.000000 0.000000 1801.657959
557250.000000 7134525.000000 0.000000 1801.667969
557250.000000 7134700.000000 0.000000 1801.677002
557200.000000 7134300.000000 0.000000 1801.687012
557250.000000 7134225.000000 0.000000 1801.737061
557350.000000 7134725.000000 0.000000 1801.754028
557200.000000 7134325.000000 0.000000 1801.776978
557300.000000 7134450.000000 0.000000 1801.782959
557150.000000 7134300.000000 0.000000 1801.785034
557350.000000 7134475.000000 0.000000 1801.791992
557250.000000 7134475.000000 0.000000 1801.807983
557250.000000 7134500.000000 0.000000 1801.822998
557150.000000 7134325.000000 0.000000 1801.824951
557250.000000 7134450.000000 0.000000 1801.834961
557200.000000 7134550.000000 0.000000 1801.843018
557200.000000 7134500.000000 0.000000 1801.845947
557250.000000 7134250.000000 0.000000 1801.848022
557150.000000 7134275.000000 0.000000 1801.848022
557200.000000 7134525.000000 0.000000 1801.848999
557300.000000 7134200.000000 0.000000 1801.850952
557200.000000 7134575.000000 0.000000 1801.850952
557200.000000 7134600.000000 0.000000 1801.878052
557250.000000 7134275.000000 0.000000 1801.885986
557200.000000 7134475.000000 0.000000 1801.890991
557200.000000 7134350.000000 0.000000 1801.891968
557150.000000 7134350.000000 0.000000 1801.894043
557200.000000 7134625.000000 0.000000 1801.907959
557150.000000 7134250.000000 0.000000 1801.916016
557200.000000 7134450.000000 0.000000 1801.921021
557300.000000 7134750.000000 0.000000 1801.935059
557150.000000 7134375.000000 0.000000 1801.937012
557250.000000 7134300.000000 0.000000 1801.938965
557200.000000 7134375.000000 0.000000 1801.951050
557150.000000 7134225.000000 0.000000 1801.954956
557200.000000 7134425.000000 0.000000 1801.959961
557400.000000 7134550.000000 0.000000 1801.959961
557300.000000 7134425.000000 0.000000 1801.961060
557350.000000 7134750.000000 0.000000 1801.964966
557250.000000 7134425.000000 0.000000 1801.967041
557150.000000 7134400.000000 0.000000 1801.969971
557150.000000 7134425.000000 0.000000 1801.972046
557150.000000 7134450.000000 0.000000 1801.973999
557400.000000 7134575.000000 0.000000 1801.978027
557200.000000 7134650.000000 0.000000 1801.978027
557250.000000 7134325.000000 0.000000 1801.978027
557200.000000 7134400.000000 0.000000 1801.980957
557150.000000 7134200.000000 0.000000 1801.984009
557300.000000 7134225.000000 0.000000 1801.984985
557250.000000 7134725.000000 0.000000 1802.001953
557150.000000 7134475.000000 0.000000 1802.008057
557350.000000 7134450.000000 0.000000 1802.008057
557400.000000 7134525.000000 0.000000 1802.009033
557100.000000 7134350.000000 0.000000 1802.009033
557100.000000 7134325.000000 0.000000 1802.015015
557150.000000 7134500.000000 0.000000 1802.040039
557250.000000 7134350.000000 0.000000 1802.043945
557100.000000 7134375.000000 0.000000 1802.052002
557100.000000 7134300.000000 0.000000 1802.062988
557400.000000 7134600.000000 0.000000 1802.067993
557150.000000 7134525.000000 0.000000 1802.072021
557150.000000 7134550.000000 0.000000 1802.074951
557150.000000 7134575.000000 0.000000 1802.074951
557150.000000 7134600.000000 0.000000 1802.078003
557250.000000 7134375.000000 0.000000 1802.084961
557100.000000 7134400.000000 0.000000 1802.093018
557250.000000 7134400.000000 0.000000 1802.098022
557300.000000 7134250.000000 0.000000 1802.098999
557300.000000 7134400.000000 0.000000 1802.114990
557400.000000 7134500.000000 0.000000 1802.119019
557200.000000 7134675.000000 0.000000 1802.121948
557100.000000 7134425.000000 0.000000 1802.130981
557100.000000 7134275.000000 0.000000 1802.134033
557350.000000 7134425.000000 0.000000 1802.144043
557300.000000 7134275.000000 0.000000 1802.146973
557100.000000 7134200.000000 0.000000 1802.152954
557400.000000 7134625.000000 0.000000 1802.156006
557400.000000 7134700.000000 0.000000 1802.157959
557100.000000 7134450.000000 0.000000 1802.161011
557450.000000 7134200.000000 0.000000 1802.171997
557350.000000 7134225.000000 0.000000 1802.182007
557300.000000 7134300.000000 0.000000 1802.182983
557400.000000 7134475.000000 0.000000 1802.183960
557100.000000 7134250.000000 0.000000 1802.185059
557300.000000 7134375.000000 0.000000 1802.188965
557400.000000 7134675.000000 0.000000 1802.192993
557350.000000 7134200.000000 0.000000 1802.193970
557350.000000 7134250.000000 0.000000 1802.196045
557100.000000 7134225.000000 0.000000 1802.199951
557100.000000 7134550.000000 0.000000 1802.203003
557100.000000 7134575.000000 0.000000 1802.212036
557300.000000 7134325.000000 0.000000 1802.214966
557100.000000 7134475.000000 0.000000 1802.217041
557150.000000 7134625.000000 0.000000 1802.224976
557300.000000 7134350.000000 0.000000 1802.229004
557350.000000 7134275.000000 0.000000 1802.232056
557100.000000 7134525.000000 0.000000 1802.240967
557050.000000 7134200.000000 0.000000 1802.243042
557400.000000 7134650.000000 0.000000 1802.253052
557350.000000 7134400.000000 0.000000 1802.260010
557400.000000 7134450.000000 0.000000 1802.264038
557100.000000 7134500.000000 0.000000 1802.265015
557350.000000 7134300.000000 0.000000 1802.270020
557100.000000 7134600.000000 0.000000 1802.274048
557400.000000 7134725.000000 0.000000 1802.276978
557400.000000 7134425.000000 0.000000 1802.296021
